File,FnId,Type
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.extension.ts","addExecutingActionOnSave","cargoManager","number"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.extension.ts","addExecutingActionOnSave","funRet","void"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/configuration/opttyper.Rustup.ts","getUserConfiguration","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/configuration/opttyper.Rustup.ts","getToolchainFromConfigurationParameter","parameter","string"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/configuration/opttyper.Rustup.ts","getToolchainFromConfigurationParameter","funRet","string"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/configuration/opttyper.Rustup.ts","getUserNightlyToolchain","funRet","void"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/configuration/opttyper.Rustup.ts","getUserToolchain","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/configuration/opttyper.Rustup.ts","updateUserConfigurationParameter","updateParameter","void"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/configuration/opttyper.Rustup.ts","updateUserConfigurationParameter","funRet","void"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/configuration/opttyper.RustSource.ts","getPath","rustup","void"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/configuration/opttyper.RustSource.ts","getPath","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/configuration/opttyper.RustSource.ts","getUserPath","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/configuration/opttyper.RustSource.ts","checkPath","path","string"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/configuration/opttyper.RustSource.ts","checkPath","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/configuration/opttyper.RustSource.ts","getConfigurationPath","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/configuration/opttyper.RustSource.ts","getEnvPath","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/configuration/opttyper.Configuration.ts","asConfigurationParameterValue","mode","string"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/configuration/opttyper.Configuration.ts","asConfigurationParameterValue","funRet","string"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/configuration/opttyper.Configuration.ts","mode","funRet","string"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/configuration/opttyper.Configuration.ts","findRacerPathSpecifiedByUser","logger","void"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/configuration/opttyper.Configuration.ts","findRacerPathSpecifiedByUser","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/configuration/opttyper.Configuration.ts","findDefaultRacerPath","logger","void"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/configuration/opttyper.Configuration.ts","findDefaultRacerPath","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/cargo/opttyper.diagnostic_utils.ts","normalizeDiagnosticPath","diagnosticPath","string"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/cargo/opttyper.diagnostic_utils.ts","normalizeDiagnosticPath","projectPath","string"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/cargo/opttyper.diagnostic_utils.ts","normalizeDiagnosticPath","funRet","string"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/cargo/opttyper.diagnostic_utils.ts","addUniqueDiagnostic","diagnostic","Error"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/cargo/opttyper.diagnostic_utils.ts","addUniqueDiagnostic","diagnostics","any[]"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/cargo/opttyper.diagnostic_utils.ts","addUniqueDiagnostic","funRet","void"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/cargo/opttyper.diagnostic_utils.ts","isUniqueDiagnostic","diagnostic","Error"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/cargo/opttyper.diagnostic_utils.ts","isUniqueDiagnostic","diagnostics","any[]"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/cargo/opttyper.diagnostic_utils.ts","isUniqueDiagnostic","funRet","boolean"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/cargo/opttyper.output_channel_task_manager.ts","prependArgsWithMessageFormatIfRequired","funRet","void"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/components/completion/opttyper.completion_manager.ts","pushBlock","funRet","void"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.Utils.ts","surround_by_double_quotes","s","string"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.Utils.ts","surround_by_double_quotes","funRet","number"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.CommandLine.ts","getCommandToSetEnvVar","shell","string"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.CommandLine.ts","getCommandToSetEnvVar","varName","string"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.CommandLine.ts","getCommandToSetEnvVar","varValue","number"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.CommandLine.ts","getCommandToSetEnvVar","funRet","string"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.CommandLine.ts","escapeSpaces","s","string"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.CommandLine.ts","escapeSpaces","shell","string"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.CommandLine.ts","escapeSpaces","funRet","any[]"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.CommandLine.ts","getCommandToChangeWorkingDirectory","shell","string"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.CommandLine.ts","getCommandToChangeWorkingDirectory","workingDirectory","string"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.CommandLine.ts","getCommandToChangeWorkingDirectory","funRet","string"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.CommandLine.ts","getCommandForArgs","shell","string"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.CommandLine.ts","getCommandForArgs","args","any[]"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.CommandLine.ts","getCommandForArgs","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.CommandLine.ts","getCommandToExecuteStatementsOneByOneIfPreviousIsSucceed","shell","string"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.CommandLine.ts","getCommandToExecuteStatementsOneByOneIfPreviousIsSucceed","statements","any[]"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.CommandLine.ts","getCommandToExecuteStatementsOneByOneIfPreviousIsSucceed","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.OutputChannelProcess.ts","create","spawnCommand","void"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.OutputChannelProcess.ts","create","spawnArgs","any[]"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.OutputChannelProcess.ts","create","spawnOptions","Object"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.OutputChannelProcess.ts","create","outputChannelName","string"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.OutputChannelProcess.ts","create","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.OutputChannelProcess.ts","process","process","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.OutputChannelProcess.ts","process","outputChannel","string"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.OutputChannelProcess.ts","process","options","Object"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.OutputChannelProcess.ts","process","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.OutputChannelProcess.ts","getOption","options","Object"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.OutputChannelProcess.ts","getOption","getOption","string"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.OutputChannelProcess.ts","getOption","defaultValue","number"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.OutputChannelProcess.ts","getOption","funRet","string"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.OutputChannelProcess.ts","subscribeToDataEvent","readable","boolean"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.OutputChannelProcess.ts","subscribeToDataEvent","outputChannel","string"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.OutputChannelProcess.ts","subscribeToDataEvent","saveData","any[]"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.OutputChannelProcess.ts","subscribeToDataEvent","dataStorage","number"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.OutputChannelProcess.ts","subscribeToDataEvent","funRet","void"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.WslShellUtils.ts","correctPath","path","string"
"../opttyper/Evaluation/PureTypeScript/editor-rs_vscode-rust/src/opttyper.WslShellUtils.ts","correctPath","funRet","string"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/demos/atom/opttyper.computed-async.ts","isPromiseLike","result","any[]"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/demos/atom/opttyper.computed-async.ts","isPromiseLike","funRet","boolean"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/demos/atom/opttyper.computed-async.ts","computedAsync","init","void"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/demos/atom/opttyper.computed-async.ts","computedAsync","fetch","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/demos/atom/opttyper.computed-async.ts","computedAsync","delay","number"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/demos/atom/opttyper.computed-async.ts","computedAsync","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/demos/atom/opttyper.computed-async.ts","computedAsync","init","void"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/demos/atom/opttyper.computed-async.ts","computedAsync","fetch","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/demos/atom/opttyper.computed-async.ts","computedAsync","delay","number"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/demos/atom/opttyper.computed-async.ts","computedAsync","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/demos/atom/opttyper.computed-async.ts","computedAsync","init","void"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/demos/atom/opttyper.computed-async.ts","computedAsync","fetch","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/demos/atom/opttyper.computed-async.ts","computedAsync","delay","number"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/demos/atom/opttyper.computed-async.ts","computedAsync","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/demos/async/opttyper.index.ts","waitOneMinute","funRet","Promise<unknown>"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.debug.ts","require","name","string"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.debug.ts","require","funRet","string"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.debug.ts","reportChange","change","JQuery"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.debug.ts","reportChange","funRet","void"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.debug.ts","getCallStack","target","number"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.debug.ts","getCallStack","funRet","any[]"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.utils.ts","isPrimitive","value","number"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.utils.ts","isPrimitive","funRet","boolean"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.utils.ts","inAction","funRet","boolean"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.utils.ts","inTrack","funRet","boolean"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.utils.ts","getBinder","object","Object"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.utils.ts","getBinder","key","string"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.utils.ts","getBinder","funRet","{ binder: Map<any, any>; keyBinder: Set<any>; }"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.utils.ts","startDebug","funRet","void"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.utils.ts","stopDebug","funRet","void"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.utils.ts","useStrict","funRet","void"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.utils.ts","cancelStrict","funRet","void"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.utils.ts","createUniqueId","funRet","number"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.observer.ts","createObservableObject","obj","JQuery"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.observer.ts","createObservableObject","funRet","T"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.observer.ts","createObservableObjectDecorator","target","number"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.observer.ts","createObservableObjectDecorator","funRet","any"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.observer.ts","wrap","args","any[]"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.observer.ts","wrap","funRet","object"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.observer.ts","toObservable","obj","JQuery"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.observer.ts","toObservable","funRet","T"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.observer.ts","getProxyValue","target","number"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.observer.ts","getProxyValue","key","string"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.observer.ts","getProxyValue","value","number"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.observer.ts","getProxyValue","funRet","number"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.observer.ts","queueRunReactions","target","number"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.observer.ts","queueRunReactions","key","string"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.observer.ts","queueRunReactions","funRet","void"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.observer.ts","runReaction","reaction","any[]"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.observer.ts","runReaction","funRet","void"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.observer.ts","runPendingReactions","funRet","void"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.observer.ts","bindCurrentReaction","object","Object"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.observer.ts","bindCurrentReaction","key","string"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.observer.ts","bindCurrentReaction","funRet","void"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.observer.ts","isObservable","obj","JQuery"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.observer.ts","isObservable","funRet","boolean"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.observer.ts","observe","callback","Function"
"../opttyper/Evaluation/PureTypeScript/dobjs_dob/src/opttyper.observer.ts","observe","delay","number"
