File,FnId,Type
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.eval.ts","evalSequence","funRet","FlatMap<unknown, unknown>"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.eval.ts","evalSequenceLoop","acc","any[]"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.eval.ts","evalSequenceLoop","cursor","{ next: () => any; }"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.eval.ts","evalSequenceLoop","funRet","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioShift","ec","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioShift","funRet","IOAsync<unknown>"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","_ioPopNextBind","bFirst","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","_ioPopNextBind","bRest","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","_ioPopNextBind","funRet","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","_ioFindErrorHandler","bFirst","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","_ioFindErrorHandler","bRest","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","_ioFindErrorHandler","funRet","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioExecuteAsync","register","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioExecuteAsync","context","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioExecuteAsync","cb","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioExecuteAsync","rcb","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioExecuteAsync","bFirst","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioExecuteAsync","bRest","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioExecuteAsync","frameIndex","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioExecuteAsync","funRet","void"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioRestartAsync","start","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioRestartAsync","context","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioRestartAsync","cb","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioRestartAsync","rcb","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioRestartAsync","bFirstInit","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioRestartAsync","bRestInit","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioRestartAsync","funRet","void"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioGenericRunLoop","start","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioGenericRunLoop","scheduler","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioGenericRunLoop","context","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioGenericRunLoop","cb","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioGenericRunLoop","rcb","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioGenericRunLoop","bFirstInit","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioGenericRunLoop","bRestInit","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioGenericRunLoop","funRet","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioToFutureGoAsync","start","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioToFutureGoAsync","scheduler","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioToFutureGoAsync","bFirst","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioToFutureGoAsync","bRest","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioToFutureGoAsync","forcedAsync","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioToFutureGoAsync","funRet","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","taskToFutureRunLoop","start","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","taskToFutureRunLoop","scheduler","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","taskToFutureRunLoop","funRet","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioSafeCallback","ec","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioSafeCallback","conn","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioSafeCallback","cb","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioSafeCallback","funRet","(r: any) => void"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioStartMemoize","fa","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioStartMemoize","ec","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioStartMemoize","context","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioStartMemoize","cb","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioStartMemoize","bFirstInit","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioStartMemoize","bRestInit","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioStartMemoize","frameIndex","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioStartMemoize","funRet","void"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioSequence","list","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioSequence","funRet","IOFlatMap<unknown, unknown>"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioSequenceLoop","acc","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioSequenceLoop","cursor","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioSequenceLoop","funRet","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioListToFutureProcess","list","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioListToFutureProcess","f","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.io.ts","ioListToFutureProcess","funRet","IOAsync<unknown>"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.internals.ts","iteratorOf","list","any[]"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix-effect/src/inferTypes.internals.ts","iteratorOf","funRet","{ next: () => { done: boolean; }; } | IterableIterator<any>"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix/test/ts/inferTypes.import.test.ts","assertEquals","lh","any"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix/test/ts/inferTypes.import.test.ts","assertEquals","rh","number"
"../opttyper/Evaluation/PureTypeScript/funfix_funfix/packages/funfix/test/ts/inferTypes.import.test.ts","assertEquals","funRet","void"
"../opttyper/Evaluation/PureTypeScript/paulirish_pwmetrics/lib/sheets/inferTypes.gsheets.ts","getRange","auth","any"
"../opttyper/Evaluation/PureTypeScript/paulirish_pwmetrics/lib/sheets/inferTypes.gsheets.ts","getRange","range","any"
"../opttyper/Evaluation/PureTypeScript/paulirish_pwmetrics/lib/sheets/inferTypes.gsheets.ts","getRange","spreadsheetId","any"
"../opttyper/Evaluation/PureTypeScript/paulirish_pwmetrics/lib/sheets/inferTypes.gsheets.ts","getRange","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/paulirish_pwmetrics/lib/sheets/inferTypes.gsheets.ts","appendResults","auth","any"
"../opttyper/Evaluation/PureTypeScript/paulirish_pwmetrics/lib/sheets/inferTypes.gsheets.ts","appendResults","valuesToAppend","any"
"../opttyper/Evaluation/PureTypeScript/paulirish_pwmetrics/lib/sheets/inferTypes.gsheets.ts","appendResults","options","any"
"../opttyper/Evaluation/PureTypeScript/paulirish_pwmetrics/lib/sheets/inferTypes.gsheets.ts","appendResults","funRet","Promise<void>"
"../opttyper/Evaluation/PureTypeScript/paulirish_pwmetrics/lib/utils/inferTypes.fs.ts","getConfigFromFile","fileName","string"
"../opttyper/Evaluation/PureTypeScript/paulirish_pwmetrics/lib/utils/inferTypes.fs.ts","getConfigFromFile","funRet","any"
"../opttyper/Evaluation/PureTypeScript/paulirish_pwmetrics/lib/inferTypes.metrics.ts","prepareData","res","any"
"../opttyper/Evaluation/PureTypeScript/paulirish_pwmetrics/lib/inferTypes.metrics.ts","prepareData","funRet","{ timings: any[]; timestamps: { title: any; id: any; timestamp: any; }[]; generatedTime: any; lighthouseVersion: any; initialUrl: any; url: any; }"
"../opttyper/Evaluation/PureTypeScript/paulirish_pwmetrics/lib/inferTypes.expectations.ts","validateMetrics","metrics","any"
"../opttyper/Evaluation/PureTypeScript/paulirish_pwmetrics/lib/inferTypes.expectations.ts","validateMetrics","funRet","void"
"../opttyper/Evaluation/PureTypeScript/paulirish_pwmetrics/lib/inferTypes.expectations.ts","normalizeMetrics","metrics","any"
"../opttyper/Evaluation/PureTypeScript/paulirish_pwmetrics/lib/inferTypes.expectations.ts","normalizeMetrics","funRet","{}"
"../opttyper/Evaluation/PureTypeScript/paulirish_pwmetrics/lib/inferTypes.expectations.ts","checkExpectations","metricsData","any"
"../opttyper/Evaluation/PureTypeScript/paulirish_pwmetrics/lib/inferTypes.expectations.ts","checkExpectations","expectationMetrics","any"
"../opttyper/Evaluation/PureTypeScript/paulirish_pwmetrics/lib/inferTypes.expectations.ts","checkExpectations","funRet","void"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.protect.ts","setTitle","newTitle","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.protect.ts","setTitle","funRet","void"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.protect.ts","createTestStore","funRet","{ todos: any; } & IStateTreeNode & ISnapshottable<Snapshot<{ todos: any; }>>"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.async.ts","delay","time","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.async.ts","delay","value","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.async.ts","delay","shouldThrow","boolean"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.async.ts","delay","funRet","Promise<unknown>"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.async.ts","testCoffeeTodo","t","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.async.ts","testCoffeeTodo","generator","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.async.ts","testCoffeeTodo","shouldError","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.async.ts","testCoffeeTodo","resultValue","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.async.ts","testCoffeeTodo","producedCoffees","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.async.ts","testCoffeeTodo","funRet","void"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.async.ts","handleResult","res","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.async.ts","handleResult","funRet","void"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.async.ts","a","x","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.async.ts","a","funRet","Generator<Promise<unknown>, number, unknown>"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.async.ts","a","x","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.async.ts","a","funRet","Generator<Promise<unknown>, number, unknown>"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.async.ts","a","x","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.async.ts","a","funRet","Generator<Promise<unknown>, number, unknown>"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.async.ts","middleware","call","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.async.ts","middleware","next","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.async.ts","middleware","funRet","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.async.ts","filterRelevantStuff","stuff","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.async.ts","filterRelevantStuff","funRet","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.node.ts","clearDone","funRet","void"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.node.ts","setArticle","article_id","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.node.ts","setArticle","funRet","void"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.node.ts","setCustomer","customer_id","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.node.ts","setCustomer","funRet","void"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.node.ts","addRow","funRet","void"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.env.ts","createEnvironment","funRet","{ useUppercase: boolean; }"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.type-system.ts","method","funRet","void"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.type-system.ts","anotherMethod","x","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.type-system.ts","anotherMethod","funRet","void"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.type-system.ts","setTitle","v","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.type-system.ts","setTitle","funRet","void"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.type-system.ts","x","funRet","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.type-system.ts","setTitle","v","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/inferTypes.type-system.ts","setTitle","funRet","void"
